dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t16,mB16,p128,ms50,ms100,ms10,t8,mB8,p65536,ms250,ms800,ms180,3d87375eabb1eae7095a946a02452de461cfaeb033d786302c3a0a8753bfd3e3
t16,kB25,p4096,ms100,ms60,ms140,t3,mB25,p32,ms150,ms800,ms5,d7af93e2a186a7a9a8a8301229dab63a2859b4bd1962e174aa1a6d5e5debb204
t3,kB500,p512,ms300,ms60,ms100,t32,mB20,p32768,ms250,ms500,ms100,5782b0a75774e0e10e025376dea1c964e330d33907a80a2dacea29d67289dd16
t16,kB100,p40960,ms200,ms20,ms10,t4,mB20,p32768,ms350,ms2000,ms180,3e6a2d846a8f0bf05323f11b9f92e484322f14be8d191dc6b80232b4812b0959
t16,mB20,p32768,ms150,ms500,ms20,t32,kB8,p16384,ms250,ms200,ms100,07b14802d042ac6f6e297a6a61359488d3e67c27e984f0c621b2c378410f8dd7
t2,mB40,p57344,ms300,ms200,ms5,t6,mB8,p32768,ms500,ms800,ms170,ac4abf15136fc97fac1cbee152d6f2cf0fd2247f27aec2e9917e44bb2ee3d2c1
t32,kB8,p128,ms300,ms200,ms200,t32,mB20,p49152,ms800,ms2000,ms170,2756c2de249c431f531665173431f7200daf2bac6c3257e54435f9cf6abc5840
t8,kB25,p49152,ms350,ms20,ms10,t32,mB25,p65536,ms1000,ms150,ms40,3b64f2305d4aae53e4352c74e35580f30b1b76596dd9b07be38a7ebba18f23e1
t32,mB30,p512,ms200,ms2000,ms40,t4,mB8,p57344,ms50,ms150,ms40,ac9d76fcc915338447ed6e8c585c2acce89a22fcd8caf04a10325563cf07f572
t32,kB8,p16384,ms500,ms500,ms80,t16,kB1000,p40960,ms100,ms300,ms200,b11800e37fe9b2c4e576281802559bb172f0775fa610eba64d0cf966ea51e91b
t4,kB1000,p32768,ms300,ms2400,ms160,t4,mB40,p512,ms100,ms40,ms60,0c5fad69e6930f9a73dacd89769ef8b819b4323d926dd9eda971fb65bd524235
t4,mB25,p16384,ms2000,ms20,ms100,t4,mB40,p8192,ms2000,ms80,ms180,d0219f89bd3b358a75c60a30d0c17c915887b5a5e8bc58400eefabb904125101
t3,mB25,p16,ms300,ms20,ms140,t6,kB100,p65536,ms200,ms1200,ms180,89d81b8cc3c076100da71cbd61622b027b3595a39231b7f0133989000462df08
t3,mB25,p512,ms200,ms60,ms200,t16,kB1000,p16,ms250,ms800,ms160,534e57d0d46ee35e86de6c48c6d8c02144390a79130cf5115622864b85abdccf
t3,mB25,p512,ms100,ms300,ms200,t16,mB25,p4096,ms4000,ms800,ms120,e16072d0a42562b1a797aa12881dec8dba8d377b98db8b2d084991ef58f4af79
t32,mB8,p512,ms200,ms100,ms160,t16,mB30,p8192,ms100,ms800,ms5,810745f4937d3173aa0967d3789f4d91a26c2d1d1ab1780febba6c3bbef9d2c6
t32,mB8,p32768,ms200,ms150,ms5,t6,kB500,p65536,ms100,ms800,ms120,2438a55d27f6d2be1328c01ee3dafeff4f5573137aab83195d4ad401a5539706
t16,mB25,p16,ms100,ms150,ms60,t2,kB25,p40960,ms50,ms1200,ms180,8f62bba6ff4f535b196eb91075f1d9f40123556d5cd22e56b80b56c09158f1a1
